# Region          : all region0
# Cells           : 800
# Volume          : 3.0000000000e-07
# Time            	max(Ts)
0.25              	3.8594664820e+12
0.5               	3.8594664820e+12
0.75              	3.8594664820e+12
1                 	3.8594664820e+12
1.25              	3.8594664820e+12
1.5               	3.8594664820e+12
1.75              	3.8594664820e+12
2                 	3.8594664820e+12
