# Region          : all region0
# Cells           : 2
# Volume          : 2.0000000000e-09
# Time            	max(Ts)
0.05              	1.2000000000e+03
0.1               	1.2000000000e+03
0.15              	1.2000000000e+03
0.2               	1.2000000000e+03
0.25              	1.2000000000e+03
0.3               	1.2000000000e+03
0.35              	1.2000000000e+03
0.4               	1.2000000000e+03
0.45              	1.2000000000e+03
0.5               	1.2000000000e+03
