# Region          : all region0
# Cells           : 200
# Volume          : 1.6000000000e-06
# Time            	volAverage(porosityF)
0.05              	4.0042619241e-01
0.1               	4.0099353633e-01
0.15              	4.0173699504e-01
0.2               	4.0268936924e-01
0.25              	4.0388197399e-01
0.3               	4.0534454662e-01
0.35              	4.0710542233e-01
0.4               	4.0919181678e-01
0.45              	4.1163019869e-01
0.5               	4.1444666270e-01
