# Region          : all region0
# Cells           : 200
# Volume          : 1.6000000000e-06
# Time            	max(Ts)
0.05              	3.0000000000e+02
0.1               	3.0000000000e+02
0.15              	3.0000000000e+02
0.2               	3.0000000000e+02
0.25              	3.0000000000e+02
0.3               	3.0000000000e+02
0.35              	3.0000000000e+02
0.4               	3.0000000000e+02
0.45              	3.0000000000e+02
0.5               	3.0000000000e+02
