# Region          : all region0
# Cells           : 200
# Volume          : 3.0000000000e-07
# Time            	volAverage(Ts)
0.1               	5.6806300153e+01
0.2               	7.8139889184e+01
0.3               	1.7072825861e+11
0.4               	1.7168065351e+11
0.5               	1.7188361124e+11
